ref_session,target_session,feature,classifier,da,strategy,accuracy,subject,dataset,n_sessions,dist_mmd,dist_energy,dist_wasserstein,dist_mahalanobis,dist_euclidean,baseline_acc,acc_centered,uid,drift_z_mmd,drift_z_energy,drift_z_wasserstein,drift_z_mahalanobis,drift_z_euclidean,drift_z
0,1,CSP,lda,m3d,train_once_da,0.79,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8409420289855072,-0.05094202898550715,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
1,1,CSP,lda,none,retrain,0.8200000000000001,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8409420289855072,-0.020942028985507122,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_linear,none,train_once,0.62,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8409420289855072,-0.2209420289855072,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_linear,sa,train_once_da,0.81,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8409420289855072,-0.03094202898550713,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_linear,pt,train_once_da,0.8,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8409420289855072,-0.04094202898550714,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_linear,coral,train_once_da,0.6,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8409420289855072,-0.2409420289855072,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_linear,tca,train_once_da,0.5,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8409420289855072,-0.3409420289855072,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_linear,gfk,train_once_da,0.61,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8409420289855072,-0.2309420289855072,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_linear,rd,train_once_da,0.49,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8409420289855072,-0.3509420289855072,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_linear,art,train_once_da,0.82,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8409420289855072,-0.020942028985507233,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_linear,ot,train_once_da,0.82,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8409420289855072,-0.020942028985507233,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_linear,mida,train_once_da,0.5,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8409420289855072,-0.3409420289855072,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_linear,m3d,train_once_da,0.79,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8409420289855072,-0.05094202898550715,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
